id,name,description,component_set_id,key
2769:5951,"Type=TV, State=Default",,2769:5953,70110f7a35251832da73e48499ba40205cad1fae
2769:5948,"Type=TV, State=Hover",,2769:5953,35ab4bd9dff6e618fa5fdfe901487ad5dafaae82
2769:5950,"Type=laptop, State=Default",,2769:5953,02a6e9ad4b5e1cb8ae7454fed16aa6356d9d14f0
2769:5947,"Type=laptop, State=Hover",,2769:5953,b53eb420397dfac31f89be2974a690a56cbe334f
2769:6025,"Size=Giant, State=Choose",,2769:6065,660828c0f3d1ff0e3dac56a8ababf1952721065f
2769:6027,"Size=Medium, State=Choose",,2769:6065,c67f6d30d421777163654387348a271316ffa735
2769:6029,"Size=Tiny, State=Choose",,2769:6065,52550c30a4f20bda28072e5b921b33a79d92d650
2769:6060,"Size=Giant, State=Default",,2769:6065,ce3ac6940aea26bb811f5a538e1f3869cbcc2b99
2769:6062,"Size=Medium, State=Default",,2769:6065,8c824fa2c20342254521871c82c238c6841d9857
2769:6064,"Size=Tiny, State=Default",,2769:6065,312bf9bf883ecf4d468094a6a38168058b3b602e
247:7848,Style=Filled,,247:7982,09fedca8ba21ad0a54fb11ee8b2d9c3c9c41f858
247:7983,Style=Outline,,247:7982,a4f878c2c8dc09b1d2048ec5d2d72f38e397fe92
245:6630,Page Control (Horizontal),,,ad69fda44fc2736793210798312ecbc6043279b7
245:7106,State=Default,,245:7107,2df7c9d839f33495abbea87d0c1e44e1266e16c4
245:7108,State=Disabled,,245:7107,41d602e57decee46d8fa52c8a334354620dacf62
245:7110,State=Disabled (Reduced-1),,245:7107,e6775b39ba980f0ad1531c1eab50453f4af8524f
245:7114,State=Disabled (Reduced-2),,245:7107,c5f70d1ce6d3be9ee308e43c183ab9ecb3b3db79
245:6843,Page Control (Vertical),,,a0e3785868770cfee558fcf73ff9eaf01a79b6b1
237:6491,"State=Disabled, Content=Icon",,237:6474,84dbd4dc710bfd342dc9c1f572b238110dfd173d
240:6545,"State=Disabled, Content=Text",,237:6474,9cccf2ef43c504cd544fb2b2f0aafa6f928e709f
237:6467,"State=Selected, Content=Icon",,237:6474,062d594c42a39a2861c0ce4b0a33d59a969f4795
240:6541,"State=Selected, Content=Text",,237:6474,fd1f38241003664aa80d2617cc96745196ecf699
237:6486,"State=Focus, Content=Icon",,237:6474,15f870b7f8f9d31487a44c512b468e790d1ac2a1
240:6537,"State=Focus, Content=Text",,237:6474,463995fdc92fb59fb5b3a8f17430e9d053e9c19a
237:6481,"State=Hover, Content=Icon",,237:6474,78a874414cafde5f9f8881cd17763c5291e020d6
237:6475,"State=Default, Content=Icon",,237:6474,eacce37a80cc21c52450cc473a3e565c89b09ec9
240:6524,"State=Default, Content=Text",,237:6474,2743a3a0a2654f6692c32ac48b312e0788ff9350
240:6530,"State=Hover, Content=Text",,237:6474,75a9295ac0ed63f4b07d4d5f692e32f8fe18989f
242:6567,Pagination,,,1f9fb1de25645d8c6fa97ce842bf99172e69150b
252:8423,Tab (5 Tabs),,,fd078cd4a1567c11e9365afd542837637895add1
252:8311,State=Selected,,252:8333,7e7b54c70c6c19ce782aec5ac93c3775ad6402bf
252:8334,State=Default,,252:8333,95ba31f3713dd962e665fdce3df1651ea3ce1eaf
252:8356,State=Disabled,,252:8333,e67288ea32f004e5c657987672f0bd4eeb9ecaab
252:8342,State=Hover,,252:8333,7579f53ac797debafbf0f27a6a7c64ff4070f0eb
252:8349,State=Focus,,252:8333,5526211f39895676f3ab534d298d969a6f1023ff
258:9274,State=Disabled,,255:9235,bdbfd3e56ffd6972523964dae41b2553a61c1fa1
258:9243,State=Expanded,,255:9235,aedd6a099165cde441d51c07b91d937cef5bd348
34:857,nav-arrow-up,,,534f8b21a5cbcda4a94b5f740731ea443fa2905f
255:9236,State=Hover,,255:9235,530f8b04c153dff5bf776d9f22feff810df925ea
255:9218,State=Default,,255:9235,907b1cb10e11a205de288126e53c1cb75f8a3f99
270:9407,State=Disabled,,269:9375,cab722de8194be34b897b37675ceac283cab1043
269:9394,State=Selected,,269:9375,0c4e4de9be0a95ac00aa8f410b0dd0c761821829
269:9388,State=Hover,,269:9375,073030b4491bdf305997830a5df7f781521e1d96
269:9374,State=Default,,269:9375,61273481abc17d315ad256a6dc9926b13ba23af6
270:9445,Expanded Menu (5 Rows),,,9948d1edcc0352491252fd2c4b0fabae9ce1eb92
235:6016,Context Menu (5 Rows),,,bff272796c5b74096b762e2a76573238ff825c66
235:5820,State=Default,,270:9847,e37a971596b02e8b8445b4d9bb3509c9acaed7bc
235:5788,Content=Align Left,,235:5811,7caa95e50f168913a4e1b88b9f79156530499da9
235:5800,Content=Align Right,,235:5811,8b1e9a5293babc6dcbab7265dbe7b05d760cd344
270:9848,State=Press,,270:9847,5846f93805ed5ea46780cf1ea2166245eaae9469
226:2788,Content=Actions + Button,,226:3103,90c59eca757d0053f282edf62649a44872caa60a
226:3104,Content=Message + Actions + Button,,226:3103,90e0a463ee31a9b8b7558bd0e34cf3df53c8ee2e
230:3874,Left Item=Icon + Text,,230:3882,750fbaa279cbbc2f50a42ffaed86cde5559f2d9e
230:3965,Right Item=Badge + Icon,,230:3919,dead2d2742c5cc95c602ac3b75e62cd229c4d35e
245:7466,Right Item=Toggle,,230:3919,067c1509243f3a26e61cbc83f8d657d2a64743d2
245:7527,Right Item=Radio,,230:3919,f3dacd3b2728023d832c494688d96577e00cffd5
245:7537,Right Item=Checkbox,,230:3919,21a908d8566cf33f7821972146604b55f05dbe4f
247:7872,Right Item=Stepper,,230:3919,b2931e6dde63ac3e579fe9b25dced87e64749ce2
3139:10807,Property 1=Hover,,3139:10806,64aee8427f857e50ee191261dd086bdf944edf4d
222:1549,"Button Layout=Vertical Buttons, Content=Text + V-Buttons",,224:1883,1d14f6e7875b96aca6c29e342f2c7f50cd102c44
226:2213,"Button Layout=Vertical Buttons, Content=Text + Input + V-Buttons",,224:1883,1006b8b8dc0711bb8d7d1d73d836b7c33965011e
224:1899,"Button Layout=Horizontal Buttons, Content=Text + H-Buttons",,224:1883,e2a6d4ab2649d643216d23cb04e656deaca399be
226:2021,"Button Layout=Horizontal Buttons, Content=Text + Input + H-Buttons",,224:1883,f72c456ddd4359e6aaa357e181aa7bedbb7fa3b3
2531:6752,State=1,,2531:6673,8f25249a88dbfddd51e95118a9045af6a8273ced
2531:6674,State=2,,2531:6673,56e96ac9bcad1824e4f7b3fede4e5fc37e00975e
2531:6832,Frame 1526,,,92b689a1fe74f933435b20ecd238e4a6385f33a4
2531:6870,Frame 1525,,,78354fe6a8519af40c990e32f1a41680b165c443
2531:7024,Iconly/Light-outline/Arrow - Up Square,,,8961864301863678b54a03b07187ae349d3ef6e3
2531:7032,Iconly/Light-outline/Arrow - Down Square,,,3b86be7dca071913eb1bfbaabfefaaf96abe9b15
2531:7457,"type=1, state=normal",,2531:7456,58246dd7721854cd9edf874e1a39c2a64bc033a3
2531:7642,color=1,,2531:7641,ed0979511084bbf41827e223dd8bb91bdba99072
2531:7649,"icon=1, state=normal ",,2531:7648,10fa1b6114fe53283d221b35536e811bba3868ea
2531:7626,text=1,,2531:7625,c87b5e95135a23297ba82364e1c3d8bddefbc1bf
2531:7464,"type=1, state=hover",,2531:7456,4086f3ac2ee44b4277b4821cb864cd34dfdce6c3
2531:7651,"icon=1, state=hover",,2531:7648,0dcf12ce25c6bfc1d072e6aebec335ae671d3dad
2531:7471,"type=1, state=link",,2531:7456,e7fc6c8226b33e961df9a8d89250cebd4a3b9ec8
2531:7478,"type=1, state=active",,2531:7456,5e7d6466f7c03e468720dcbf0165165e78ad97ee
2531:7485,"type=2, state=normal",,2531:7456,2b8f3887b2b77e233ad6133fd9bcf55c29f400b0
2531:7643,color=2,,2531:7641,38b9cea2340de768461411cde63985e75ed2aafb
2531:7653,"icon=2, state=normal ",,2531:7648,8228925d71fdb72b2b84868312559311aa26aa67
2531:7446,text/2,,,645300171a1347f6ca544013fcf922acb7095ea6
2531:7492,"type=2, state=hover",,2531:7456,a7a92eb8cb4e8e45e78be54231967d7b666766c9
2531:7655,"icon=2, state=hover",,2531:7648,c5725a08599803ec1c9786958e5d85c9c7e93528
2531:7499,"type=2, state=link",,2531:7456,08092410b6a56eb82d6dc612b944d6830b3fc36d
2531:7506,"type=2, state=active",,2531:7456,cbdd65cd57cbc6389ec629740a732cdbe8c518ed
2531:7513,"type=3, state=normal",,2531:7456,53095c7c0c7c666120087394479e4cb83fab6f63
2531:7644,color=3,,2531:7641,b7f6883cb78507d7a4b55570186fc80215a24f5b
2531:7657,"icon=3, state=normal ",,2531:7648,0792b80d36a49991741b842c2b12e6003323885b
2531:7629,text=3,,2531:7625,42f0e1f9b3a00b725741b419b04bac3bbc5c4a47
2531:7520,"type=3, state=hover",,2531:7456,904f4a4622eb5f58ca6cb06e5c69a64732c65a73
2531:7659,"icon=3, state=hover",,2531:7648,647a731fdcb4efddaaf90ddf44a8a940f440f0bf
2531:7527,"type=3, state=link",,2531:7456,90b71247bd67b7cb2e3aaccb21d8899c8c40283c
2531:7534,"type=3, state=active",,2531:7456,dc785eb0b26ded2342888df528b556a4031a6aa1
2531:7541,"type=4, state=normal",,2531:7456,ff88c6052057aea604cfd210c15a36704d341f36
2531:7645,color=4,,2531:7641,81e69d8b5610ee59229ceef95b66fce3f547a8ed
2531:7661,"icon=4, state=normal ",,2531:7648,f1bc4432239f45e92e89b28a9f17cd63a7373825
2531:7632,text=4,,2531:7625,ec87a620bf4c450447995c2cbd23fcd295438f18
2531:7548,"type=4, state=hover",,2531:7456,067d16c9aec9ac9caca204613e783eb12678e79b
2531:7663,"icon=4, state=hover",,2531:7648,38800755dfb28ecf28d1387d7787c8021e739d3f
2531:7555,"type=4, state=link",,2531:7456,2c5a806954ede49d15ae0fbd25c4ba65edc6e12d
2531:7562,"type=4, state=active",,2531:7456,89e41a1d77b3ececee2288ce25eb38bb20d6e7e5
2531:7569,"type=5, state=normal",,2531:7456,d17c453f725694593adc3866b14eddfb4f0b8b8f
2531:7646,color=5,,2531:7641,05f5869a55926a8402915879ee1ad1aa0ccde057
2531:7665,"icon=5, state=normal ",,2531:7648,3004810a76a4ffa3a5bfc71c283fb97015e3461f
2531:7635,text=5,,2531:7625,d77e533c786c97c1f4ef5513a4db70096200d3b4
2531:7576,"type=5, state=hover",,2531:7456,13467c76ab215d70e00ecce7550a7ef3d824bf2e
2531:7667,"icon=5, state=hover",,2531:7648,1f563c5e66e34840ddf87a54bed2cda59b5f8680
2531:7583,"type=5, state=link",,2531:7456,e68c96164d1ee39bdaf1a451842aa92ccde9024f
2531:7590,"type=5, state=active",,2531:7456,8d200d6fb6efa39a28053212f8ba794c0221ca02
2531:7597,"type=6, state=normal",,2531:7456,c264ddb0f9948a7838c73d82fc73ddffa0bd8d80
2531:7647,color=6,,2531:7641,a350ff36b98001aff7896ccf9949f9e70882baa8
2531:7669,"icon=6, state=normal ",,2531:7648,b8dfaf82972069d38e528a0c90c9abec5380b15f
2531:7638,text=6,,2531:7625,096741ff4841976e8db913f4752fa2d0fc2c4405
2531:7604,"type=6, state=hover",,2531:7456,cde3ee41d2c3b654c1e9dd08561e7b6687096d1b
2531:7671,"icon=6, state=hover",,2531:7648,8b17509389aea7b6567cdf91684263f286484583
2531:7611,"type=6, state=link",,2531:7456,29fa230554e1b7c97dad8c6003968e2e3984e1b5
2531:7618,"type=6, state=active",,2531:7456,c9cd6d4a2ac4645b80fd421e4262ce556bd9003b
2531:7892,Property 1=Default,,2531:7891,fa5eee00d777d4f585a73db0f22f5c0815a8e9e1
2531:8026,Property 1=Variant2,,2531:7891,41f843b1ff2de3b260d5b680a155f21c87b49e18
2531:8161,"Type=Gear, State=1",,2531:8160,aea0b1ebfc2e36518ab8dbce011b8fec8561342a
2531:8164,"Type=Manager, State=1",,2531:8160,81a11542e717d15712eeb9ff3007506075cdc03c
2531:8170,"Type=Gear, State=2",,2531:8160,70e9db38543fef3709821a1a9cef8e268e4c5471
2531:8173,"Type=Manager, State=2",,2531:8160,61949f6143fd9520a2e3cb78c82e0547c1c67ede
2531:8176,"Type=Tech, State=2",,2531:8160,4c5531eab10b27d3854bf08073ce4a3957d05c51
3043:9725,Property 1=Hover,,3043:9724,97f9311e29794ccbbd8257ec4b2f9107b7fa27e7
2531:8277,Property 1=Default,,2531:8276,37e01beed5836beae461e9b05935630cd8cafecb
2531:8281,Property 1=Variant2,,2531:8276,e8a64ee9b204f957420e4d63beec8d3a5ef90436
2531:8286,Property 1=Default,,2531:8285,e99a8d03166669de3124520ee1e6cb5d2fdd6a38
2531:8288,Property 1=Variant2,,2531:8285,34803471c364ef02e17417f14f71decfee526266
2531:8291,Property 1=Default,,2531:8290,3dd240b65c85be3abb5d84116c455a36affc7168
2531:8294,Property 1=Variant2,,2531:8290,1dfee7c305c2b133f61932c8d91a5d9c69270aa8
2531:8298,Property 1=Default,,2531:8297,4c12904b0e9bba007aed63eb10f69ddf4b983eb8
2531:8300,Property 1=Variant2,,2531:8297,3e1c102d152b88b0dc148ebbe8269755c4c8f2b5
2531:8303,Property 1=Desk,,2531:8302,01440e693bace117de7e54efc556a831e109cc1b
2531:8273,Property 1=Default,,2531:8272,c53507288fa8aa7ea03f8d78e27a43d941f8b2bb
2531:8449,Property 1=Tb,,2531:8302,696861395dcdd6dd7a54daaca095e26f96a665d4
2531:8903,Property 1=Default,,2531:8902,ee1f9106c59c9f5dc3a22e4b8fbeae5b5f86e808
2531:8906,Property 1=Variant2,,2531:8902,fba82de7b559636cf2fb1e9f4f7163fed56fd3e9
2985:7985,Property 1=Scale,,2985:7984,b6f405cddb847de5985f4503e979205163c41034
2448:7971,"State=Shinning 1, Size=Big",,2448:7968,a37dd196f59e56beeb7e3d4c21fc7924eb2394e0
2448:7973,"State=Shinning 2, Size=Big",,2448:7968,62fd256c90c57992808a6ee35317ecd6f87f2cdd
2448:7975,"State=Default, Size=Medium",,2448:7968,f3c4363c6ace4349fb4ff9c495f66cc7d44c268a
2448:7977,"State=Shinning 1, Size=Medium",,2448:7968,dc4d57e503f01888c8232949360d6d88709adb1a
2448:7979,"State=Shinning 2, Size=Medium",,2448:7968,be036028980ec8b1d725392b7b2f35f762100cca
2448:7983,"State=Shinning 1, Size=Small",,2448:7968,63e8939f63b31942a0055811f39e0a7c1f212082
2448:7985,"State=Shinning 2, Size=Small",,2448:7968,367a2af5f163f18961c4a36d5d1b9a992bde83ff
2497:6874,Icon=Stocks,,2497:6873,6c7ab303cbf0f211eb1c763cdfefcd159c39d49a
2497:6878,Icon=Target,,2497:6873,c59d4c67913792449d9cc0e704022a076ee9c2e5
2497:6885,Icon=Timecode,,2497:6873,2e63fba28b0cb758dc7036ad5570588a386cba25
2497:6893,Icon=Vertical-timeline,,2497:6873,acdaac648a3338a8772e74e736d4e47c7cc45ae4
2497:6897,Icon=Add-database,,2497:6873,20bf0f7e418d300bddc79609a9b17103c38e376f
2497:6906,Icon=Area-chart,,2497:6873,6c181e65ba253efdbbab374a2f91fd5de578f734
2497:6911,Icon=Bar-chart,,2497:6873,cae9b3928cdb696ff1ca61c55e430871b4f1d5d1
2497:6915,Icon=Blockchain-technology,,2497:6873,d76adc4b771c3a3c18e4cc30ccc1f5b5037845af
2497:6925,Icon=Database,,2497:6873,857b0f94fc3901d2bb781f9f691dc32de04383f4
2497:6931,Icon=Doughnut-chart,,2497:6873,114b468a26756395e31069792cba24b9be5c2109
2497:6938,Icon=Flip-chart,,2497:6873,5f7ba2b5102408c4a72a67a91e616b3e36f3bb16
2497:6947,Icon=Flow-chart,,2497:6873,795b184ee8818b6cc77c25752db7b4db010e9365
2497:6951,Icon=Integrated-circuit,,2497:6873,796fcf1ea71b2d2ee37794ec56e4c528ec85ae0d
2497:6961,Icon=Ball-point-pen,,2497:6873,c7624e5d29677acf0de9c09b59a511b858b9ab1f
2497:6966,Icon=Edit-file,,2497:6873,08d653582bb08b35bccc6175d3e16ff2c78513d5
2497:6971,Icon=Folder,,2497:6873,926c015e853adfb3f2841f6ce8ed52b768d4c798
2497:6975,Icon=Moleskine,,2497:6873,a5f78cce1d564363ec11a6b33e3ed83a366c69ae
2497:6990,Icon=Open-book,,2497:6873,dee7a86b691289126bd2feabc73ff48b2a12eedb
2497:6996,Icon=Opened-folder,,2497:6873,78d2dded0bfffeadd55082204f1cba1f57e8277a
2497:7002,Icon=Print,,2497:6873,7a2ce97001d024c19079a24553cf9d33ace41970
2497:7012,Icon=Spiral-bound-booklet,,2497:6873,2459d85e7a848ac9825fed01b9978de1d02e1568
2497:7028,Icon=Bank-cards,,2497:6873,7f6914638127c79acc2995665e33c664a808cc98
2497:7033,Icon=Billing,,2497:6873,c6b110683ffe26a0d6c280b457fea7c4c25500d2
2497:7039,Icon=Card-payment,,2497:6873,3bcdf4ea739692c9043ed91002353b7f10f018fc
2497:7046,Icon=Exchange,,2497:6873,f7abc7e9aab6769c3c974c9a47182b84faec5a38
2497:7056,Icon=Initiate-money-transfer,,2497:6873,7159ab5d3af9ed1cad562fcdfe5ca88f7a7ec23c
2497:7062,Icon=Money-transfer,,2497:6873,683b4d18244f57b146cd940dc88a3ab9a726d0ea
2497:7068,Icon=Purchase-order,,2497:6873,d34e1283b396c57aefb65640e25bd471a5369e20
2497:7076,Icon=Tax,,2497:6873,b29506eb11764c6b9b3315792727bbbcdffbde06
2497:7083,Icon=Automation,,2497:6873,33966aa0e24b32e7341cea43e83670be3682b05f
2497:7090,Icon=Bot,,2497:6873,83d7c86d5e47bde390e1d7646897806d96225639
2497:7099,Icon=Briefcase,,2497:6873,18da5a057626b02b2b19edd6c048d57a273bb711
2497:7104,Icon=Bug,,2497:6873,188d1e076868e4e85b633d5bb7ebe36f149e7e50
2497:7111,Icon=Click-collect,,2497:6873,a2d00c6681689999a6de339b6959ff1d9409e0e6
2497:7115,Icon=Design,,2497:6873,a1eb0902171c1bf326da9aaf835391dcf64ac345
2497:7126,Icon=Gear,,2497:6873,810e239cc5ebcf92c0667bb6d5f48cfcff6f038e
2497:7133,Icon=Goal,,2497:6873,322a629e8571d0f55c17da180010cfe85f150787
2497:7140,Icon=Online-store,,2497:6873,a87d32fc71e276dc38aca8b22c0df2d948988fa7
2497:7148,Icon=Product,,2497:6873,dd72c4de91a66f5850e795027fa041d5aa43e527
2497:7154,Icon=Product-documents,,2497:6873,87a2fcdd12a1fa0d8f4403792731a97dd63d90f4
2497:7160,Icon=Robot,,2497:6873,44cfe45e08d595d2f861502098d4482769403b14
2497:7168,Icon=Shipped,,2497:6873,298978c9887e54845b5dfbb2b320936a6046c33d
2497:7174,Icon=Sprint-iteration,,2497:6873,ba9324e8d4fcf752eb07dd8b40bb96ff0bb22fac
2497:7178,Icon=Visual-effects,,2497:6873,20b83716c752c2e8b053e836d74ebf91580e6216
2497:7182,Icon=Worldwide-delivery,,2497:6873,b24733fb3bd022eb5e4fcc8bd0fed660e44e9382
2497:7190,Icon=Download-from-cloud,,2497:6873,a723de4a45f170d9d933709a4c3d92700cf1b4a7
2497:7194,Icon=Grand-master-key,,2497:6873,ca37a07297eb5b01d39d77d1539fa79d45c79868
2497:7203,Icon=Lock,,2497:6873,d48c22f536ee54be61ca91d30124f95e59b706f0
2497:7210,Icon=Padlock,,2497:6873,608a2f88d9c308a0e0d5821b70c9e57ecc150588
2497:7214,Icon=Realtime,,2497:6873,51f54d008121121709b4b31483401efdb817f9a7
2497:7222,Icon=Smart-home-shield,,2497:6873,f34f5371babe2239cf586694dfba0f6033c60d36
2497:7229,Icon=Upload-to-cloud,,2497:6873,9a5123283e3a71012bf658e8150a253a5f096b1f
2497:7233,Icon=Address,,2497:6873,8714a4beb2d46abd5ec8d59b2f9e6dda0414f1ba
2497:7242,Icon=Adjust,,2497:6873,403536ee512adc77301a7f5e3d1a71d67ac46676
2497:7246,Icon=Electronics,,2497:6873,3628a3d927d2d1c31efee987470dfd550ada7f6b
2497:7274,Icon=External-link,,2497:6873,d8af3050bc42712aa0939f3ee7554c371e05cbce
2497:7278,Icon=Home,,2497:6873,6e314c19ccafbcb72e8253774bbd5d14ae1def14
2497:7283,Icon=Imac,,2497:6873,75b734080175556ef7276f9f3d59e2f0c196217f
2497:7288,Icon=Internet,,2497:6873,4194efb20f38ee3ad2e6359ccb325793c252b863
2497:7296,Icon=Laptop,,2497:6873,5d206752603c7973a56739a39031db0e3984568b
2497:7302,Icon=Maintenance,,2497:6873,098cb08a16bf036be6e465b603a482ab2a33304b
2497:7306,Icon=Map,,2497:6873,eb21117ff820293cd1249bc59143e91b732a6322
2497:7311,Icon=Map-pin,,2497:6873,ea85928a9d1933ff7a41c12ddad44b0c37d8ad56
2497:7315,Icon=Monitor,,2497:6873,6bad169689c75742ad40129b97810c398a34e0c8
2497:7319,Icon=Navigation,,2497:6873,8e286811501c33ee2dfefcef56e60a1b53fbfb26
2497:7323,Icon=Place-marker,,2497:6873,dc7bce7a691a04cc381225e1b1e2f78cc90ff2df
2497:7327,Icon=Programming,,2497:6873,e1a7f8bc5cc356da694465e5a2f73c481501a17f
2497:7335,Icon=Signal,,2497:6873,d8e05f996d48d15a3ef557cd7f8e747c317a4996
2497:7342,Icon=Tools,,2497:6873,94ee03d7d0d16893e65505e8813ad8590ed241e1
2497:7346,Icon=Vector,,2497:6873,e980628cac82752c94a2edc81e53f757c4542ef8
2497:7370,Icon=View,,2497:6873,24f7e984d431fbc36a9cd5ff7046f1e3561a317e
2497:7377,Icon=Web,,2497:6873,5378a619d213d9c66c6c71e95552948c72f5f510
2497:7387,Icon=Wi-fi-router,,2497:6873,f9cd5ac88963e4e4d0f0e62fb6d4d4834c1743ce
2497:7397,Icon=Worldwide-location,,2497:6873,182222c424cbc01bccd9cdb233f61b12709f9833
2497:7403,Icon=Company,,2497:6873,4030461008936618affdb478e69d8adfed32fe58
2497:7408,Icon=Customer,,2497:6873,7a88e2861891e19e8af56c3d592359fb2ed5f34e
2497:7413,Icon=Handshake,,2497:6873,d33f823cf4ee6d199312165cf88eb3b0dd7c0cb9
2497:7420,Icon=Headset,,2497:6873,43c50b9f98cbac315e34e703b777e8dca533ba0d
2497:7426,Icon=Iphone-14,,2497:6873,7c3abf4ca252238fc8993dcce840e95ab1947b46
2497:7431,Icon=Mailbox,,2497:6873,d1a23b449d80b61bfe9a45e378c57d80c727ad04
2497:7437,Icon=Male-user,,2497:6873,84a5531d382da88ca0e600df17af66d07b57559a
2497:7446,Icon=Member,,2497:6873,39c6eaa1c2f4eb7b74ba28b49b9b35f5b3f30fd1
2497:7451,Icon=Messaging,,2497:6873,0d1e6eb7a58a791470a458a4bb6d298b947396bb
2497:7457,Icon=Open-email,,2497:6873,e46862cce4cb09eeac909392213973ad6f03ed2d
2497:7464,Icon=Open-envelope,,2497:6873,268997679da62c6ac6b8d7f5b868af6afbd460ff
2497:7471,Icon=Smartphone-tablet,,2497:6873,26c44a32e4cff2c986e2ce0bd72662ac9005956c
2497:7479,Icon=User-female,,2497:6873,08d6bd3bd24626bd553b413eb7553d4567e97ccf
2497:7487,Icon=Video-call,,2497:6873,11e128b82add2c6f26bf970e45a6557a5258a2bb
2497:7491,Icon=Certificate,,2497:6873,0627b76e0457fccf2bd408f873eb6ab04cf20dcf
2497:7498,Icon=Flash-on,,2497:6873,a2d15f2c915d19c268468e018f7aa57ff80fd871
2497:7505,Icon=Gift,,2497:6873,2e8c8f03c5c513bbf596e7030f08097df0a9f466
2497:7510,Icon=Light,,2497:6873,f4b9da29f911b0522de7734ce26bf0341c500b72
2497:7515,Icon=Medal-first-place,,2497:6873,3e82af13c324d9e624d52a2f04e2fef3da43e625
2497:7524,Icon=Rocket,,2497:6873,31ab97587144b89b45d212362cf62c1297fab023
2497:7529,Icon=Warranty,,2497:6873,2ec50302c96e1f054b8018df41bcadb258547e48
2521:2927,Property 1=IIcon Background 2,,2521:2929,4bd9ff64813c65e5a608ff7bcfa48c3d9d405e4d
2521:2928,Property 1=Icon background 1,,2521:2929,bef341ba17734f09ef2654304cdf3736782d659b
2497:7913,face-id-01,,,2656a693a31e924de2c89d3da8a616b8f09d4c00
2497:7916,face-id-02,,,4542d9aa515b20a0c1aeb4ebd22f1c6120fe4200
2497:7918,file-lock-01,,,eb7b2b5416eb73dc0b22cfe266f0ddc9587de90b
2497:7920,file-lock-02,,,bdb1031940f73a65f0766694dbc22a68ec8803f9
2497:7922,file-lock-03,,,115261d447c853fce970ec1bbd6be01f273cf479
2497:7924,file-shield-01,,,e89e0a3b80ce421ae8350a1096cdf7cb511feeb0
2497:7926,file-shield-02,,,ce15d8448839bd57c0bb35e29076beff33bca809
2497:7928,file-shield-03,,,da0602af151067cd3fdec7be4bc0cb0d3bd890ce
2497:7930,fingerpint-01,,,cff773ec2588ace7e64247dde5192a6ad64c3896
2497:7932,fingerpint-02,,,7b728c0bdc5cd172e19c75e258ff23bec88c0a55
2497:7934,folder-shield,,,89a47b7577e6687741a42cb8b7d2d23845d258ea
2497:7936,key-01,,,bee8e481e9581f43f90bc62056b102717130051c
2497:7938,key-02,,,cc75bfb6f858b3d45c12e17136c51175e595a53c
2497:7940,lock-01,,,ad50fa3682667a2d82b1e78a875757e3a83d25fc
2497:7942,lock-04,,,daa81f570c24fde5b1aebf296ab79d3a750cdde0
2497:7944,lock-open-01,,,95e369f5f9773fc7b43a8523d728216f876c8fde
2497:7946,lock-open-02,,,680ceda47b65dc3a2f2e57aa24a9e0321ceea1a2
2497:7948,lock-open-03,,,1a9f8d34a13f6db233e5e31f720f476e33471f80
2497:7950,lock-open-04,,,788ae0e2487b0c197bb514d4b20fcb9150648bf4
2497:7952,password-01,,,a77679ea06b2b3d3ac6e0c1c148c17d19b7c4540
2497:7954,password-02,,,e81e5496081a986053af3109915bc07c956a2ec6
2497:7956,scan,,,8bf75d9c16e3e0813774ae9e3a637b81a19dc942
2497:7958,shield-01,,,18072a310eb878a0ace27e891df862d522f50ba0
2497:7960,shield-02,,,62c6ac36ad85cb7485e4487f36c5b647cb287fc2
2521:6011,Property 1=Default,,2531:6043,62bca53a2d145378748c9d80a581dd3ac1be00c2
2531:6194,Property 1=Design,,2531:6198,9a8d724c40dea0a48b83afd24882356f62b6f3d4
2531:6044,Property 1=Variant2,,2531:6043,205e641872607c8e14acdd81ec68b79590b0e645
2531:6255,Property 1=Integration,,2531:6198,6b2755390e9b61af5e345dd371a8bd066e2718f4
2531:6278,Property 1=Measurement,,2531:6198,a252bf2c9b470fee9c989ce6464c865008a30e86
2531:6304,Property 1=Prptect,,2531:6198,2677f5f5e8bdf9ddea7f17f1ef1978dd3dda58d2
2744:2125,Speaker,,,6e0b121f774cd7b237b6bfc4db14b7cf21c7d56b
